OID,RID,MEAS,Distance,GPSTime,ID,FeatureNam,Latitude,Longitude,Easting,Northing,HAE,MSL,Comment,Max_PDOP,Max_HDOP,Corr_Type,Feat_Name,Filt_Pos
-1,2,989.8164321,3.623452908,10/23/21 0:00,105,Point_generic,42.37903315,-72.47171777,708145.424,4694957.72,55.651,84.449,81467,2.5,1.3,Postprocessed Carrier Fixed,Point_generic,22
-1,2,987.3053348,-0.649245472,10/23/21 0:00,106,Point_generic,42.37898962,-72.47172714,708144.797,4694952.863,55.77,84.568,81472,3,1.7,Postprocessed Carrier Fixed,Point_generic,24
-1,2,987.1713903,2.824765872,10/23/21 0:00,107,Point_generic,42.37901903,-72.47174157,708143.511,4694956.093,55.59,84.388,19355,3,1.4,Postprocessed Carrier Fixed,Point_generic,30
-1,2,982.1590871,-0.87156622,10/23/21 0:00,108,Point_generic,42.37897783,-72.47177908,708140.56,4694951.426,55.703,84.501,81449,2.9,1.9,Postprocessed Carrier Fixed,Point_generic,24
-1,2,980.7501838,2.090044885,10/23/21 0:00,109,Point_generic,42.3790025,-72.47180094,708138.678,4694954.112,55.755,84.553,19391,3.6,2.4,Postprocessed Carrier Fixed,Point_generic,23
-1,2,979.2524797,1.848977405,10/23/21 0:00,110,Point_generic,42.37900071,-72.47181247,708137.734,4694953.886,55.5,84.298,19396,3.6,2.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,978.9726365,-0.258907317,10/23/21 0:00,111,Point_generic,42.37898225,-72.47181928,708137.235,4694951.819,55.559,84.358,19363,4.2,2.8,Postprocessed Carrier Fixed,Point_generic,23
-1,2,977.5893778,-0.365752391,10/23/21 0:00,112,Point_generic,42.37898335,-72.47183685,708135.785,4694951.898,55.527,84.325,81423,6.8,2.5,Postprocessed Carrier Fixed,Point_generic,21
-1,2,976.4904298,0.637639573,10/23/21 0:00,113,Point_generic,42.37899507,-72.47184559,708135.026,4694953.178,55.58,84.378,19398,3.6,2.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,976.3158918,2.405464396,10/23/21 0:00,114,Point_generic,42.37901065,-72.47184074,708135.374,4694954.92,55.397,84.195,19234,3.6,2.5,Postprocessed Carrier Fixed,Point_generic,22
-1,2,974.6400953,4.091422127,10/23/21 0:00,115,Point_generic,42.37902985,-72.47185348,708134.262,4694957.021,56.69,85.489,19277,3.7,2.1,Postprocessed Carrier Fixed,Point_generic,22
-1,2,973.9187401,0.243409229,10/23/21 0:00,116,Point_generic,42.37899911,-72.47187671,708132.451,4694953.55,55.337,84.135,19336,4.2,2.8,Postprocessed Carrier Fixed,Point_generic,22
-1,2,975.5870865,-1.122854125,10/23/21 0:00,117,Point_generic,42.37898265,-72.47186282,708133.649,4694951.757,55.256,84.054,19213,3.7,2.6,Postprocessed Carrier Fixed,Point_generic,23
-1,2,972.6844761,-1.514036189,10/23/21 0:00,118,Point_generic,42.37898855,-72.47189847,708130.694,4694952.324,55.385,84.183,19371,3.7,2.7,Postprocessed Carrier Fixed,Point_generic,23
-1,2,972.6800547,-1.200938041,10/23/21 0:00,119,Point_generic,42.37899118,-72.4718971,708130.799,4694952.619,55.372,84.17,19258,3.1,1.9,Postprocessed Carrier Fixed,Point_generic,22
-1,2,971.0251493,-0.055941862,10/23/21 0:00,120,Point_generic,42.37900632,-72.47191048,708129.647,4694954.269,54.987,83.786,19295,3.8,2.7,Postprocessed Carrier Fixed,Point_generic,22
-1,2,968.8292467,0.748257247,10/23/21 0:00,121,Point_generic,42.37902334,-72.47192672,708128.253,4694956.118,55.217,84.015,19380,7,3.9,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,966.5604957,-0.940383189,10/23/21 0:00,122,Point_generic,42.37902386,-72.47196137,708125.399,4694956.091,55.06,83.858,19240,3.1,1.9,Postprocessed Carrier Fixed,Point_generic,22
-1,2,965.0659177,4.393432556,10/23/21 0:00,123,Point_generic,42.37906921,-72.47193344,708127.549,4694961.196,55.382,84.181,19344,3.8,2.8,Postprocessed Code,Point_generic,29
-1,2,962.1583485,-1.386209613,10/23/21 0:00,124,Point_generic,42.37904637,-72.47200569,708121.676,4694958.482,54.805,83.603,19343,6.9,3.6,L1L2  Postprocessed Carrier Float,Point_generic,23
-1,2,960.4632206,1.328679958,10/23/21 0:00,125,Point_generic,42.37907489,-72.47200013,708122.039,4694961.662,55.261,84.059,21501,6.9,3.6,L1L2  Postprocessed Carrier Float,Point_generic,32
-1,2,960.011,1.242067528,10/23/21 0:00,126,Point_generic,42.3790769,-72.472005,708121.632,4694961.875,55.424,84.222,19294,6.5,3.4,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,958.929997,2.446990728,10/23/21 0:00,127,Point_generic,42.37909099,-72.47200466,708121.613,4694963.44,55.425,84.223,19271,6.5,3.4,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,956.990334,4.875700086,10/23/21 0:00,128,Point_generic,42.37911891,-72.47200218,708121.725,4694966.546,55.269,84.066,19317,3,2.2,Postprocessed Carrier Fixed,Point_generic,23
-1,2,956.2655878,-2.682639334,10/23/21 0:00,129,Point_generic,42.37907305,-72.47207053,708116.249,4694961.286,54.516,83.314,19393,3,2.2,Postprocessed Carrier Fixed,Point_generic,22
-1,2,954.411,0.265497398,10/23/21 0:00,130,Point_generic,42.37910393,-72.47206308,708116.76,4694964.734,54.871,83.669,19269,3.1,2,Postprocessed Carrier Fixed,Point_generic,23
-1,2,949.5111,3.560349803,10/23/21 0:00,131,Point_generic,42.37915445,-72.47207639,708115.497,4694970.311,55.368,84.166,81473,6.9,2.6,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,946.2264084,4.635624363,10/23/21 0:00,132,Point_generic,42.37918298,-72.47209421,708113.936,4694973.435,55.11,83.908,19267,4.8,2.6,L1L2  Postprocessed Carrier Float,Point_generic,22
-1,2,945.3509519,0.401468775,10/23/21 0:00,133,Point_generic,42.37916257,-72.47213891,708110.323,4694971.06,54.528,83.326,81458,6.9,2.1,L1L2  Postprocessed Carrier Float,Point_generic,24
-1,2,939.7931535,-0.662182657,10/23/21 0:00,134,Point_generic,42.37918428,-72.47220003,708105.219,4694973.321,53.024,81.822,19339,3.2,2.1,Postprocessed Code,Point_generic,23
-1,2,933.3375506,-0.076261446,10/23/21 0:00,135,Point_generic,42.37921007,-72.47226889,708099.465,4694976.016,53.513,82.311,19276,3.1,2.1,Postprocessed Code,Point_generic,22
-1,2,929.2240404,0.724615076,10/23/21 0:00,136,Point_generic,42.37922435,-72.47231585,708095.551,4694977.486,56.062,84.859,19224,6,3.2,Postprocessed Code,Point_generic,23
-1,2,928.3121,0.737518444,10/23/21 0:00,137,Point_generic,42.37922624,-72.47232635,708094.681,4694977.67,55.968,84.766,19305,4.2,3.4,Postprocessed Code,Point_generic,21
-1,2,925.1626668,2.85191387,10/23/21 0:00,138,Point_generic,42.37925265,-72.47234982,708092.661,4694980.546,62.867,91.665,19359,5.8,3.6,Postprocessed Code,Point_generic,23
-1,2,915.201701,0.626028587,10/23/21 0:00,139,Point_generic,42.37927211,-72.47247071,708082.644,4694982.411,57.374,86.172,19266,6.1,5.5,Postprocessed Code,Point_generic,31
-1,2,909.0578398,-0.885980737,10/23/21 0:00,140,Point_generic,42.37928473,-72.47254562,708076.435,4694983.628,55.673,84.47,19382,5.5,2.6,Postprocessed Code,Point_generic,26
-1,2,892.3334354,-3.035854026,10/23/21 0:00,141,Point_generic,42.37932799,-72.47274024,708060.269,4694987.956,64.347,93.145,19215,3.5,2.1,Postprocessed Code,Point_generic,55
-1,2,895.5770614,-6.189006158,10/23/21 0:00,142,Point_generic,42.37929071,-72.47272054,708062.013,4694983.864,52.857,81.655,19245,4,2.2,Postprocessed Code,Point_generic,31
-1,2,885.6957046,1.311611204,10/23/21 0:00,143,Point_generic,42.37938747,-72.47279351,708055.686,4694994.43,54.55,83.348,19214,6.9,5.5,Postprocessed Code,Point_generic,30
-1,2,876.2522127,-8.278295944,10/23/21 0:00,144,Point_generic,42.37934104,-72.47294542,708043.333,4694988.902,56.16,84.958,19342,5.2,4.8,Postprocessed Code,Point_generic,30
